APTB_ID,APTB_TABLE_PREFIX,APTB_TABLE_ID,LICENCE_NO,APTB_DESCRIPTION,APTB_CATEGORY,APTB_TEXT,APTB_ITEM
638695908,TCS,892226,1936375/1,Communal or CBD sites - limits spurious components,SPCOND,When the transmitter is coupled to an antenna the level of all discrete spurious components caused by the transmitter & measured at the connection to the antenna must not exceed -30 DBM. Broadband noise floor of the transmitter measured at the same point must not exceed -47 DBM in a 16 kHz bandwidth for frequency offsets greater than 300 kHz from the transmit frequency.,13
638695909,TCS,892226,1936375/1,Transmissions in the Land Mobile and Fixed bands 29.7 - 520 MHz with 12.5 kHz separation,SPCOND,The level of power in the adjacent channel must not exceed -16dBm.,43
638695910,TCS,892226,1936375/1,Land Mobile apparatus licences authorising Land Mobile Systems operating in trunking spectrum,ADVNOTE,The availability of additional channels in this trunked land mobile service system is dependent on the licensee demonstrating that loading criteria appropriate to the system have been reached. information about appropriate loading criteria may be obtained from the Australian Communications and Media Authority.,LU
638695911,TCS,892226,1936375/1,Mobile-to-mobile communications (talk-around or intermobile communication),SPCOND,Mobile to mobile communications authorised under this licence must not cause interference to any radiocommunication station or service and no protection from interference to mobile to mobile communications by such stations or services shall be afforded.,LV
638695920,TCS,899190,1948442/1,Transmissions in the Land Mobile and Fixed bands 29.7 - 520 MHz,SPCOND,"The level of all discreet spurious components, measured at the output of the transmitter, must not exceed -30dBm.",42
638695921,TCS,899190,1948442/1,Transmissions in the Land Mobile and Fixed bands 29.7 - 520 MHz with 12.5 kHz separation,SPCOND,The level of power in the adjacent channel must not exceed -16dBm.,43
638696131,TCS,965106,1430818/1,Limits operation to within premises for containment of interference,SPCOND,This licence limits the operation of the service to within the premises at the location specified on the licence. Use of the service outside these boundaries is not permitted.,12
638696132,TCS,965106,1430818/1,Transmissions in the Land Mobile and Fixed bands 29.7 - 520 MHz,SPCOND,"The level of all discreet spurious components, measured at the output of the transmitter, must not exceed -30dBm.",42
638696133,TCS,965106,1430818/1,Transmissions in the Land Mobile and Fixed bands 29.7 - 520 MHz with 12.5 kHz separation,SPCOND,The level of power in the adjacent channel must not exceed -16dBm.,43
638696158,TCS,5026664,11275511/1,Communal or CBD sites - limits spurious components,SPCOND,When the transmitter is coupled to an antenna the level of all discrete spurious components caused by the transmitter & measured at the connection to the antenna must not exceed -30 DBM. Broadband noise floor of the transmitter measured at the same point must not exceed -47 DBM in a 16 kHz bandwidth for frequency offsets greater than 300 kHz from the transmit frequency.,13
638696159,TCS,5026664,11275511/1,Mutual co-channel interference,ADVNOTE,The paging transmitter authorised by this licence has been licensed on the condition that the licensee accepts any mutual interference that occurs between this and any other paging service licensed to them on the same frequency within 100km.,P0
638696419,TCS,733279,1146678/1,Transmissions in the Land Mobile and Fixed bands 29.7 - 520 MHz,SPCOND,"The level of all discreet spurious components, measured at the output of the transmitter, must not exceed -30dBm.",42
638696420,TCS,733279,1146678/1,Transmissions in the Land Mobile and Fixed bands 29.7 - 520 MHz with 12.5 kHz separation,SPCOND,The level of power in the adjacent channel must not exceed -16dBm.,43
638696621,TCS,1240888,1150327/1,,SPCOND,Carrier Frequency : 106.100 MHz,
638696849,TCS,757045,1218108/1,Primary / secondary services,SPCOND,"Stations covered by this licence are authorised as 'secondary' services and (a) must not cause harmful interference to stations of a 'primary' service, and (b) cannot claim protection from harmful interference from stations of a 'primary' service. Protection may be claimed from harmful interference caused by other 'secondary' services which are assigned frequencies at a later date.",29
638696850,TCS,757045,1218108/1,Bi-directional Amplifier/Leaky Feeder systems linked with an external land station.,SPCOND,"Whilst every effort will be made by  ACMA to investigate reports of interference to any BDA system authorised for operation under this licence, no guarantees can be made that such interference will be reduced or eliminated. Additionally, should interference to another licensed radiocommunications service be reported and  ACMA considers that such interference arises from a BDA system operating under this licence, the licensee may be required to modify, or cease, operation of that BDA system.",LT
638696915,TCS,893492,1938909/1,Communal or CBD sites - limits spurious components,SPCOND,When the transmitter is coupled to an antenna the level of all discrete spurious components caused by the transmitter & measured at the connection to the antenna must not exceed -30 DBM. Broadband noise floor of the transmitter measured at the same point must not exceed -47 DBM in a 16 kHz bandwidth for frequency offsets greater than 300 kHz from the transmit frequency.,13
638696916,TCS,893492,1938909/1,Transmissions in the Land Mobile and Fixed bands 29.7 - 520 MHz with 12.5 kHz separation,SPCOND,The level of power in the adjacent channel must not exceed -16dBm.,43
638696917,TCS,893492,1938909/1,Land Mobile apparatus licences authorising Land Mobile Systems operating in trunking spectrum,ADVNOTE,The availability of additional channels in this trunked land mobile service system is dependent on the licensee demonstrating that loading criteria appropriate to the system have been reached. information about appropriate loading criteria may be obtained from the Australian Communications and Media Authority.,LU
638696918,TCS,893492,1938909/1,Mobile-to-mobile communications (talk-around or intermobile communication),SPCOND,Mobile to mobile communications authorised under this licence must not cause interference to any radiocommunication station or service and no protection from interference to mobile to mobile communications by such stations or services shall be afforded.,LV
638696959,TCS,2135843,10339760/1,Transmissions in the Land Mobile and Fixed bands 29.7 - 520 MHz,SPCOND,"The level of all discreet spurious components, measured at the output of the transmitter, must not exceed -30dBm.",42
638696960,TCS,2135843,10339760/1,Transmissions in the Land Mobile and Fixed bands 29.7 - 520 MHz with 12.5 kHz separation,SPCOND,The level of power in the adjacent channel must not exceed -16dBm.,43
638696961,TCS,2135843,10339760/1,Land Mobile apparatus licences authorising Land Mobile Systems operating in trunking spectrum,ADVNOTE,The availability of additional channels in this trunked land mobile service system is dependent on the licensee demonstrating that loading criteria appropriate to the system have been reached. information about appropriate loading criteria may be obtained from the Australian Communications and Media Authority.,LU
638697059,TCS,9197378,11167344/2,Transmissions in the Land Mobile and Fixed bands 29.7 - 520 MHz,SPCOND,"The level of all discreet spurious components, measured at the output of the transmitter, must not exceed -30dBm.",42
638697060,TCS,9197378,11167344/2,Transmissions in the Land Mobile and Fixed bands 29.7 - 520 MHz with 12.5 kHz separation,SPCOND,The level of power in the adjacent channel must not exceed -16dBm.,43
638697110,TCS,1741410,10208914/1,Communal or CBD sites - limits spurious components,SPCOND,When the transmitter is coupled to an antenna the level of all discrete spurious components caused by the transmitter & measured at the connection to the antenna must not exceed -30 DBM. Broadband noise floor of the transmitter measured at the same point must not exceed -47 DBM in a 16 kHz bandwidth for frequency offsets greater than 300 kHz from the transmit frequency.,13
638697111,TCS,1741410,10208914/1,Transmissions in the Land Mobile and Fixed bands 29.7 - 520 MHz with 12.5 kHz separation,SPCOND,The level of power in the adjacent channel must not exceed -16dBm.,43
